site_id,action,eval_fiscal_year,fy_start,fy_end,count
361879,violation,2019 / 2020,2019,2020,5
361910,inspection,2017 / 2018,2017,2018,1
362021,inspection,2015 / 2016,2015,2016,5
362021,inspection,2017 / 2018,2017,2018,1
362021,inspection,2019 / 2020,2019,2020,3
362021,violation,2015 / 2016,2015,2016,5
362021,violation,2019 / 2020,2019,2020,1
362059,enf_action,2015 / 2016,2015,2016,1
362059,inspection,2015 / 2016,2015,2016,1
362059,inspection,2017 / 2018,2017,2018,2
362059,violation,2015 / 2016,2015,2016,1
362059,violation,2017 / 2018,2017,2018,10
362107,inspection,2014 / 2015,2014,2015,1
362107,inspection,2015 / 2016,2015,2016,1
362107,inspection,2019 / 2020,2019,2020,2
362107,violation,2015 / 2016,2015,2016,1
362107,violation,2019 / 2020,2019,2020,3
362115,enf_action,2015 / 2016,2015,2016,1
362115,inspection,2015 / 2016,2015,2016,1
362115,inspection,2019 / 2020,2019,2020,2
362115,violation,2015 / 2016,2015,2016,5
362115,violation,2019 / 2020,2019,2020,3
362223,inspection,2015 / 2016,2015,2016,2
362223,inspection,2018 / 2019,2018,2019,2
362223,violation,2015 / 2016,2015,2016,4
362223,violation,2018 / 2019,2018,2019,1
362230,inspection,2018 / 2019,2018,2019,1
362230,violation,2018 / 2019,2018,2019,1
362232,inspection,2015 / 2016,2015,2016,1
362289,inspection,2016 / 2017,2016,2017,1
362289,inspection,2018 / 2019,2018,2019,1
362289,violation,2016 / 2017,2016,2017,2
362289,violation,2018 / 2019,2018,2019,1
362361,inspection,2015 / 2016,2015,2016,3
362361,violation,2015 / 2016,2015,2016,2
362373,inspection,2019 / 2020,2019,2020,1
362380,inspection,2015 / 2016,2015,2016,1
362380,violation,2015 / 2016,2015,2016,9
362470,inspection,2016 / 2017,2016,2017,2
362470,inspection,2017 / 2018,2017,2018,1
362470,violation,2016 / 2017,2016,2017,1
362517,inspection,2016 / 2017,2016,2017,1
362517,inspection,2017 / 2018,2017,2018,2
362517,inspection,2018 / 2019,2018,2019,1
362517,violation,2016 / 2017,2016,2017,2
362517,violation,2017 / 2018,2017,2018,2
362583,inspection,2018 / 2019,2018,2019,1
362600,inspection,2018 / 2019,2018,2019,2
362600,violation,2018 / 2019,2018,2019,3
362657,inspection,2015 / 2016,2015,2016,2
362657,inspection,2019 / 2020,2019,2020,2
362668,inspection,2016 / 2017,2016,2017,2
362668,inspection,2017 / 2018,2017,2018,1
362707,inspection,2015 / 2016,2015,2016,2
362707,inspection,2017 / 2018,2017,2018,1
362717,inspection,2019 / 2020,2019,2020,1
362729,inspection,2015 / 2016,2015,2016,2
362729,inspection,2016 / 2017,2016,2017,2
362729,inspection,2018 / 2019,2018,2019,3
362729,violation,2015 / 2016,2015,2016,3
362729,violation,2018 / 2019,2018,2019,4
362734,inspection,2015 / 2016,2015,2016,3
362734,inspection,2016 / 2017,2016,2017,2
362734,inspection,2018 / 2019,2018,2019,3
362734,inspection,2019 / 2020,2019,2020,1
362734,violation,2015 / 2016,2015,2016,2
362734,violation,2018 / 2019,2018,2019,2
362734,violation,2019 / 2020,2019,2020,3
362741,inspection,2015 / 2016,2015,2016,2
362741,inspection,2016 / 2017,2016,2017,2
362741,inspection,2018 / 2019,2018,2019,3
362741,violation,2015 / 2016,2015,2016,3
362741,violation,2018 / 2019,2018,2019,3
362750,inspection,2015 / 2016,2015,2016,1
362750,inspection,2018 / 2019,2018,2019,1
362750,violation,2015 / 2016,2015,2016,1
362764,inspection,2013 / 2014,2013,2014,2
362764,inspection,2015 / 2016,2015,2016,9
362764,inspection,2017 / 2018,2017,2018,1
362764,inspection,2019 / 2020,2019,2020,3
362764,violation,2013 / 2014,2013,2014,4
362764,violation,2015 / 2016,2015,2016,6
362764,violation,2019 / 2020,2019,2020,1
362790,enf_action,2015 / 2016,2015,2016,1
362790,inspection,2015 / 2016,2015,2016,1
362790,inspection,2018 / 2019,2018,2019,1
362790,violation,2015 / 2016,2015,2016,3
362790,violation,2018 / 2019,2018,2019,1
362877,inspection,2018 / 2019,2018,2019,2
362877,violation,2018 / 2019,2018,2019,1
362879,inspection,2014 / 2015,2014,2015,1
362879,inspection,2015 / 2016,2015,2016,1
362879,inspection,2017 / 2018,2017,2018,1
362879,inspection,2018 / 2019,2018,2019,2
362879,violation,2014 / 2015,2014,2015,14
362879,violation,2018 / 2019,2018,2019,1
362895,inspection,2015 / 2016,2015,2016,1
362895,inspection,2018 / 2019,2018,2019,1
362895,inspection,2019 / 2020,2019,2020,1
362895,violation,2015 / 2016,2015,2016,1
362895,violation,2018 / 2019,2018,2019,1
362895,violation,2019 / 2020,2019,2020,1
362901,inspection,2015 / 2016,2015,2016,3
362901,inspection,2017 / 2018,2017,2018,2
362901,inspection,2018 / 2019,2018,2019,2
362901,violation,2015 / 2016,2015,2016,7
362959,enf_action,2015 / 2016,2015,2016,1
362959,enf_action,2017 / 2018,2017,2018,2
362959,inspection,2015 / 2016,2015,2016,1
362959,inspection,2017 / 2018,2017,2018,2
362959,violation,2015 / 2016,2015,2016,8
362959,violation,2017 / 2018,2017,2018,8
362978,inspection,2015 / 2016,2015,2016,2
362978,inspection,2017 / 2018,2017,2018,1
362978,inspection,2018 / 2019,2018,2019,2
362978,violation,2015 / 2016,2015,2016,2
362978,violation,2018 / 2019,2018,2019,3
362995,inspection,2017 / 2018,2017,2018,3
362995,inspection,2018 / 2019,2018,2019,3
362995,violation,2017 / 2018,2017,2018,8
363019,inspection,2015 / 2016,2015,2016,5
363019,inspection,2018 / 2019,2018,2019,2
363019,violation,2015 / 2016,2015,2016,4
363019,violation,2018 / 2019,2018,2019,4
363030,inspection,2015 / 2016,2015,2016,1
363030,inspection,2016 / 2017,2016,2017,1
363030,inspection,2017 / 2018,2017,2018,3
363030,violation,2015 / 2016,2015,2016,2
363030,violation,2017 / 2018,2017,2018,2
363071,inspection,2015 / 2016,2015,2016,3
363071,inspection,2016 / 2017,2016,2017,2
363071,inspection,2020 / 2021,2020,2021,2
363071,violation,2015 / 2016,2015,2016,3
363071,violation,2020 / 2021,2020,2021,2
363133,inspection,2015 / 2016,2015,2016,1
363133,inspection,2019 / 2020,2019,2020,2
363133,violation,2015 / 2016,2015,2016,2
363133,violation,2019 / 2020,2019,2020,4
363243,inspection,2015 / 2016,2015,2016,3
363243,inspection,2017 / 2018,2017,2018,1
363243,inspection,2018 / 2019,2018,2019,2
363243,inspection,2019 / 2020,2019,2020,1
363243,violation,2015 / 2016,2015,2016,1
363243,violation,2017 / 2018,2017,2018,1
363243,violation,2018 / 2019,2018,2019,2
363264,inspection,2013 / 2014,2013,2014,1
363264,inspection,2014 / 2015,2014,2015,5
363264,inspection,2015 / 2016,2015,2016,2
363264,inspection,2016 / 2017,2016,2017,3
363264,inspection,2017 / 2018,2017,2018,4
363264,inspection,2018 / 2019,2018,2019,5
363264,inspection,2019 / 2020,2019,2020,3
363264,violation,2014 / 2015,2014,2015,7
363264,violation,2015 / 2016,2015,2016,5
363264,violation,2016 / 2017,2016,2017,9
363264,violation,2017 / 2018,2017,2018,11
363264,violation,2018 / 2019,2018,2019,5
363264,violation,2019 / 2020,2019,2020,8
363330,inspection,2013 / 2014,2013,2014,1
363335,enf_action,2015 / 2016,2015,2016,1
363335,inspection,2015 / 2016,2015,2016,1
363335,inspection,2016 / 2017,2016,2017,1
363335,inspection,2019 / 2020,2019,2020,1
363335,violation,2015 / 2016,2015,2016,1
363360,inspection,2015 / 2016,2015,2016,1
363360,inspection,2018 / 2019,2018,2019,1
363360,violation,2015 / 2016,2015,2016,9
363437,inspection,2017 / 2018,2017,2018,1
363437,inspection,2018 / 2019,2018,2019,3
363437,violation,2018 / 2019,2018,2019,3
363451,inspection,2016 / 2017,2016,2017,1
363451,inspection,2017 / 2018,2017,2018,1
363451,inspection,2019 / 2020,2019,2020,2
363451,violation,2016 / 2017,2016,2017,2
363451,violation,2019 / 2020,2019,2020,1
363468,inspection,2016 / 2017,2016,2017,4
363468,inspection,2017 / 2018,2017,2018,1
363468,inspection,2019 / 2020,2019,2020,1
363468,violation,2016 / 2017,2016,2017,14
363468,violation,2017 / 2018,2017,2018,1
363468,violation,2019 / 2020,2019,2020,1
363555,inspection,2015 / 2016,2015,2016,3
363555,violation,2015 / 2016,2015,2016,1
363574,enf_action,2015 / 2016,2015,2016,1
363574,inspection,2015 / 2016,2015,2016,1
363574,inspection,2019 / 2020,2019,2020,1
363574,violation,2015 / 2016,2015,2016,4
363574,violation,2019 / 2020,2019,2020,5
363584,inspection,2015 / 2016,2015,2016,2
363584,inspection,2018 / 2019,2018,2019,2
363584,violation,2015 / 2016,2015,2016,3
363584,violation,2018 / 2019,2018,2019,2
363591,inspection,2015 / 2016,2015,2016,1
363591,inspection,2019 / 2020,2019,2020,1
363591,inspection,2020 / 2021,2020,2021,1
363603,inspection,2015 / 2016,2015,2016,3
363603,inspection,2019 / 2020,2019,2020,2
363603,violation,2015 / 2016,2015,2016,1
363603,violation,2019 / 2020,2019,2020,1
363608,inspection,2013 / 2014,2013,2014,4
363608,inspection,2016 / 2017,2016,2017,4
363608,violation,2016 / 2017,2016,2017,6
363613,enf_action,2015 / 2016,2015,2016,1
363613,enf_action,2017 / 2018,2017,2018,1
363613,inspection,2015 / 2016,2015,2016,1
363613,inspection,2016 / 2017,2016,2017,2
363613,inspection,2017 / 2018,2017,2018,1
363613,violation,2015 / 2016,2015,2016,1
363613,violation,2016 / 2017,2016,2017,6
363613,violation,2017 / 2018,2017,2018,1
363631,inspection,2015 / 2016,2015,2016,1
363631,inspection,2019 / 2020,2019,2020,1
363631,inspection,2020 / 2021,2020,2021,1
363652,enf_action,2016 / 2017,2016,2017,1
363652,enf_action,2017 / 2018,2017,2018,1
363652,enf_action,2018 / 2019,2018,2019,1
363652,inspection,2015 / 2016,2015,2016,4
363652,inspection,2017 / 2018,2017,2018,5
363652,inspection,2018 / 2019,2018,2019,2
363652,violation,2015 / 2016,2015,2016,3
363652,violation,2017 / 2018,2017,2018,5
363658,inspection,2015 / 2016,2015,2016,3
363658,inspection,2017 / 2018,2017,2018,2
363658,inspection,2019 / 2020,2019,2020,2
363658,violation,2015 / 2016,2015,2016,4
363658,violation,2019 / 2020,2019,2020,2
363669,inspection,2015 / 2016,2015,2016,1
363676,enf_action,2014 / 2015,2014,2015,1
363676,enf_action,2015 / 2016,2015,2016,2
363676,inspection,2014 / 2015,2014,2015,2
363676,inspection,2015 / 2016,2015,2016,2
363676,inspection,2016 / 2017,2016,2017,2
363676,inspection,2017 / 2018,2017,2018,1
363676,inspection,2018 / 2019,2018,2019,2
363676,violation,2014 / 2015,2014,2015,3
363676,violation,2015 / 2016,2015,2016,4
363676,violation,2016 / 2017,2016,2017,2
363676,violation,2018 / 2019,2018,2019,1
363717,inspection,2017 / 2018,2017,2018,2
363717,violation,2017 / 2018,2017,2018,1
363718,inspection,2017 / 2018,2017,2018,2
363720,inspection,2017 / 2018,2017,2018,1
363720,inspection,2018 / 2019,2018,2019,2
363722,inspection,2017 / 2018,2017,2018,1
363730,enf_action,2016 / 2017,2016,2017,1
363730,inspection,2014 / 2015,2014,2015,3
363730,inspection,2015 / 2016,2015,2016,2
363730,inspection,2016 / 2017,2016,2017,1
363730,inspection,2017 / 2018,2017,2018,4
363730,violation,2014 / 2015,2014,2015,1
363730,violation,2017 / 2018,2017,2018,3
363751,inspection,2012 / 2013,2012,2013,3
363751,inspection,2015 / 2016,2015,2016,4
363751,inspection,2017 / 2018,2017,2018,2
363751,inspection,2018 / 2019,2018,2019,2
363751,violation,2012 / 2013,2012,2013,2
363751,violation,2015 / 2016,2015,2016,2
363751,violation,2018 / 2019,2018,2019,2
363789,inspection,2015 / 2016,2015,2016,3
363789,inspection,2019 / 2020,2019,2020,2
363803,inspection,2017 / 2018,2017,2018,1
363803,violation,2017 / 2018,2017,2018,1
363824,inspection,2016 / 2017,2016,2017,1
363824,inspection,2018 / 2019,2018,2019,1
363824,violation,2018 / 2019,2018,2019,4
363859,inspection,2015 / 2016,2015,2016,2
363859,inspection,2016 / 2017,2016,2017,1
363859,inspection,2018 / 2019,2018,2019,1
363859,inspection,2019 / 2020,2019,2020,1
363859,violation,2015 / 2016,2015,2016,18
363859,violation,2018 / 2019,2018,2019,1
363859,violation,2019 / 2020,2019,2020,2
364109,inspection,2013 / 2014,2013,2014,1
364109,inspection,2017 / 2018,2017,2018,2
364109,inspection,2018 / 2019,2018,2019,7
364109,inspection,2019 / 2020,2019,2020,2
364109,violation,2018 / 2019,2018,2019,5
364109,violation,2019 / 2020,2019,2020,3
364130,inspection,2017 / 2018,2017,2018,2
364190,inspection,2013 / 2014,2013,2014,1
364190,inspection,2015 / 2016,2015,2016,6
364190,inspection,2016 / 2017,2016,2017,1
364190,inspection,2017 / 2018,2017,2018,1
364190,inspection,2018 / 2019,2018,2019,17
364190,inspection,2019 / 2020,2019,2020,7
364190,violation,2015 / 2016,2015,2016,22
364190,violation,2016 / 2017,2016,2017,1
364190,violation,2018 / 2019,2018,2019,12
364190,violation,2019 / 2020,2019,2020,5
364211,inspection,2016 / 2017,2016,2017,1
364211,violation,2016 / 2017,2016,2017,1
364288,inspection,2017 / 2018,2017,2018,1
364288,violation,2017 / 2018,2017,2018,2
364352,inspection,2017 / 2018,2017,2018,1
364396,inspection,2014 / 2015,2014,2015,1
364396,inspection,2017 / 2018,2017,2018,1
364396,inspection,2018 / 2019,2018,2019,2
364396,violation,2014 / 2015,2014,2015,1
364428,inspection,2013 / 2014,2013,2014,1
364428,inspection,2016 / 2017,2016,2017,1
364428,inspection,2017 / 2018,2017,2018,1
364428,inspection,2020 / 2021,2020,2021,1
364428,violation,2016 / 2017,2016,2017,1
364466,inspection,2019 / 2020,2019,2020,1
364582,inspection,2015 / 2016,2015,2016,1
364582,inspection,2017 / 2018,2017,2018,1
364582,inspection,2019 / 2020,2019,2020,2
364582,violation,2015 / 2016,2015,2016,3
364582,violation,2019 / 2020,2019,2020,4
364622,inspection,2018 / 2019,2018,2019,1
364622,violation,2018 / 2019,2018,2019,1
364663,inspection,2015 / 2016,2015,2016,1
364663,inspection,2019 / 2020,2019,2020,1
364663,violation,2019 / 2020,2019,2020,3
364753,violation,2016 / 2017,2016,2017,3
364890,inspection,2016 / 2017,2016,2017,2
364890,inspection,2019 / 2020,2019,2020,2
364890,violation,2016 / 2017,2016,2017,9
364890,violation,2019 / 2020,2019,2020,4
364891,enf_action,2017 / 2018,2017,2018,1
364891,inspection,2016 / 2017,2016,2017,2
364891,inspection,2017 / 2018,2017,2018,1
364891,inspection,2019 / 2020,2019,2020,1
364891,violation,2016 / 2017,2016,2017,6
364891,violation,2017 / 2018,2017,2018,1
364891,violation,2019 / 2020,2019,2020,3
364906,inspection,2015 / 2016,2015,2016,2
364906,inspection,2016 / 2017,2016,2017,1
364906,inspection,2019 / 2020,2019,2020,1
364906,violation,2015 / 2016,2015,2016,4
364947,inspection,2013 / 2014,2013,2014,1
364947,inspection,2016 / 2017,2016,2017,1
364947,inspection,2017 / 2018,2017,2018,1
364947,inspection,2019 / 2020,2019,2020,1
365024,inspection,2015 / 2016,2015,2016,1
365024,inspection,2018 / 2019,2018,2019,1
365024,inspection,2019 / 2020,2019,2020,1
365024,violation,2015 / 2016,2015,2016,1
365024,violation,2019 / 2020,2019,2020,3
365155,inspection,2016 / 2017,2016,2017,1
365155,inspection,2018 / 2019,2018,2019,1
365155,violation,2016 / 2017,2016,2017,1
365173,inspection,2019 / 2020,2019,2020,1
365284,inspection,2016 / 2017,2016,2017,1
365284,inspection,2017 / 2018,2017,2018,2
365284,inspection,2018 / 2019,2018,2019,1
365284,inspection,2019 / 2020,2019,2020,1
365284,violation,2016 / 2017,2016,2017,1
365284,violation,2017 / 2018,2017,2018,7
365284,violation,2018 / 2019,2018,2019,1
365284,violation,2019 / 2020,2019,2020,1
365381,inspection,2016 / 2017,2016,2017,1
365381,inspection,2018 / 2019,2018,2019,1
365544,violation,2016 / 2017,2016,2017,54
365544,violation,2018 / 2019,2018,2019,4
365640,inspection,2015 / 2016,2015,2016,1
365640,violation,2015 / 2016,2015,2016,9
365646,inspection,2013 / 2014,2013,2014,2
365646,inspection,2015 / 2016,2015,2016,2
365646,inspection,2016 / 2017,2016,2017,2
365646,inspection,2019 / 2020,2019,2020,2
365646,violation,2013 / 2014,2013,2014,1
365646,violation,2015 / 2016,2015,2016,1
365646,violation,2019 / 2020,2019,2020,3
365740,violation,2016 / 2017,2016,2017,2
365740,violation,2017 / 2018,2017,2018,1
365740,violation,2018 / 2019,2018,2019,1
365747,enf_action,2015 / 2016,2015,2016,1
365747,inspection,2015 / 2016,2015,2016,2
365747,inspection,2019 / 2020,2019,2020,1
365747,violation,2015 / 2016,2015,2016,7
365747,violation,2019 / 2020,2019,2020,5
365776,inspection,2015 / 2016,2015,2016,1
365776,inspection,2018 / 2019,2018,2019,4
365776,violation,2018 / 2019,2018,2019,2
365830,inspection,2015 / 2016,2015,2016,2
365830,inspection,2017 / 2018,2017,2018,1
365830,inspection,2018 / 2019,2018,2019,2
365830,violation,2018 / 2019,2018,2019,3
365837,inspection,2019 / 2020,2019,2020,1
365837,violation,2019 / 2020,2019,2020,1
365848,inspection,2016 / 2017,2016,2017,2
365848,inspection,2018 / 2019,2018,2019,2
365886,enf_action,2016 / 2017,2016,2017,1
365886,enf_action,2017 / 2018,2017,2018,1
365886,inspection,2015 / 2016,2015,2016,2
365886,inspection,2016 / 2017,2016,2017,1
365886,inspection,2017 / 2018,2017,2018,1
365886,inspection,2018 / 2019,2018,2019,2
365886,violation,2015 / 2016,2015,2016,14
365886,violation,2016 / 2017,2016,2017,1
365886,violation,2017 / 2018,2017,2018,1
365886,violation,2018 / 2019,2018,2019,8
365943,inspection,2016 / 2017,2016,2017,1
365943,inspection,2018 / 2019,2018,2019,1
365945,inspection,2015 / 2016,2015,2016,1
365945,inspection,2019 / 2020,2019,2020,2
365977,inspection,2013 / 2014,2013,2014,1
365977,inspection,2014 / 2015,2014,2015,1
365977,inspection,2015 / 2016,2015,2016,1
365977,inspection,2017 / 2018,2017,2018,4
365977,inspection,2018 / 2019,2018,2019,1
365977,inspection,2019 / 2020,2019,2020,1
365977,violation,2015 / 2016,2015,2016,13
365977,violation,2017 / 2018,2017,2018,3
365977,violation,2019 / 2020,2019,2020,3
366069,inspection,2014 / 2015,2014,2015,1
366069,inspection,2015 / 2016,2015,2016,2
366069,inspection,2017 / 2018,2017,2018,2
366069,violation,2014 / 2015,2014,2015,4
366069,violation,2017 / 2018,2017,2018,2
366263,inspection,2015 / 2016,2015,2016,2
366263,inspection,2018 / 2019,2018,2019,1
366263,violation,2018 / 2019,2018,2019,1
366269,inspection,2015 / 2016,2015,2016,1
366269,inspection,2019 / 2020,2019,2020,1
366269,violation,2015 / 2016,2015,2016,5
366269,violation,2019 / 2020,2019,2020,1
366536,inspection,2015 / 2016,2015,2016,2
